model,dataset,log2eta,log10lmbda,seed,final_test-set-acc,l1-regret,l2-regret
FSOL,avazu-site_binary_sparse,3.0,-1.0,0,0.6051365645962908,0.08532679568056334,0.13540347963366983
FSOL,avazu-site_binary_sparse,3.0,-1.0,1,0.8008750880178439,0.07663616132621703,0.13348872362263045
FSOL,avazu-site_binary_sparse,3.0,-1.0,2,0.803175648970709,0.07559606696342032,0.13220726582556594
FSOL,avazu-site_binary_sparse,3.0,-1.0,3,0.7909720563587755,0.06697373607978149,0.11958720964892197
FSOL,avazu-site_binary_sparse,3.0,-1.0,4,0.7192536267480825,0.07676528808356257,0.13682744314858727
FSOL,avazu-site_binary_sparse,3.0,-2.0,0,0.4557958484094335,0.08128285741917406,0.13561718340861126
FSOL,avazu-site_binary_sparse,3.0,-2.0,1,0.7968621066036254,0.07483034013097074,0.12905551179156957
FSOL,avazu-site_binary_sparse,3.0,-2.0,2,0.8015449075201336,0.07971397089462805,0.13150153891030686
FSOL,avazu-site_binary_sparse,3.0,-2.0,3,0.7868646214913348,0.0666850137504244,0.12174730549845549
FSOL,avazu-site_binary_sparse,3.0,-2.0,4,0.7528860239728542,0.076281095960389,0.13281073106648839
FSOL,avazu-site_binary_sparse,3.0,-3.0,0,0.6280665597484545,0.0835504953415579,0.13779355840345603
FSOL,avazu-site_binary_sparse,3.0,-3.0,1,0.8005645013212516,0.07668977335769207,0.1276776716033733
FSOL,avazu-site_binary_sparse,3.0,-3.0,2,0.8029364185031218,0.07955090224313012,0.1289599983432162
FSOL,avazu-site_binary_sparse,3.0,-3.0,3,0.6521012215850915,0.06844456384291686,0.11972358257728086
FSOL,avazu-site_binary_sparse,3.0,-3.0,4,0.7066144127453322,0.07389596101859022,0.12806994885672987
FSOL,avazu-site_binary_sparse,3.0,-inf,0,0.4276754295470789,0.08670450633079024,0.14172091083910987
FSOL,avazu-site_binary_sparse,3.0,-inf,1,0.800131460625878,0.07964280374627909,0.1335365765086046
FSOL,avazu-site_binary_sparse,3.0,-inf,2,0.7832755193036665,0.07594835552650286,0.12994512740229425
FSOL,avazu-site_binary_sparse,3.0,-inf,3,0.7785467820082688,0.0711764803736853,0.1245123897924943
FSOL,avazu-site_binary_sparse,3.0,-inf,4,0.7142854009155534,0.07090838125036406,0.12396591135534032
FSOL,avazu-site_binary_sparse,3.0,0.0,0,0.6372000280263526,0.08082377086340393,0.1429392974467657
FSOL,avazu-site_binary_sparse,3.0,0.0,1,0.7876170232478078,0.07916711705870617,0.14074871552795995
FSOL,avazu-site_binary_sparse,3.0,0.0,2,0.7887077541768879,0.0741117640095981,0.1281908651653737
FSOL,avazu-site_binary_sparse,3.0,0.0,3,0.7751396188493479,0.06897836791962844,0.1305249674054798
FSOL,avazu-site_binary_sparse,3.0,0.0,4,0.797595798318135,0.07832145574004662,0.14726271116388237
FSOL,avazu-site_binary_sparse,3.0,1.0,0,0.4512997608082428,0.08268165375650137,0.14836344459009865
FSOL,avazu-site_binary_sparse,3.0,1.0,1,0.7953827229407954,0.07897703478602051,0.1452249955607536
FSOL,avazu-site_binary_sparse,3.0,1.0,2,0.803646625889098,0.07730746536717258,0.13592189143360953
FSOL,avazu-site_binary_sparse,3.0,1.0,3,0.7960915109442778,0.06828716377839003,0.12931396810493198
FSOL,avazu-site_binary_sparse,3.0,1.0,4,0.7985731076824851,0.07431752400710138,0.1381223407586365
FSOL,avazu-site_binary_sparse,3.0,2.0,0,0.5632042637217834,0.08473069272155184,0.15970265596720012
FSOL,avazu-site_binary_sparse,3.0,2.0,1,0.8028627396482176,0.08211444053316205,0.15594589974490086
FSOL,avazu-site_binary_sparse,3.0,2.0,2,0.8028748689168008,0.06704848298487896,0.12512464632343442
FSOL,avazu-site_binary_sparse,3.0,2.0,3,0.8031955203256218,0.07140231613762175,0.1455608586222198
FSOL,avazu-site_binary_sparse,3.0,2.0,4,0.6579809490481685,0.07888371517794976,0.15558841118073458
FSOL,avazu-site_binary_sparse,3.0,3.0,0,0.3631984313500818,0.09537271801893643,0.19280227212661522
FSOL,avazu-site_binary_sparse,3.0,3.0,1,0.7737086232260784,0.08669743496976139,0.17864345828924333
FSOL,avazu-site_binary_sparse,3.0,3.0,2,0.7816944562403731,0.08827741912349926,0.17573692393017254
FSOL,avazu-site_binary_sparse,3.0,3.0,3,0.8005349523584266,0.0778474203142858,0.16172724263128352
FSOL,avazu-site_binary_sparse,3.0,3.0,4,0.7554597515383848,0.08864184589816902,0.18406609420315614
FSOL,avazu-site_binary_sparse,4.0,-1.0,0,0.4838375560607697,0.08501185054708744,0.14084650863133902
FSOL,avazu-site_binary_sparse,4.0,-1.0,1,0.8007772796605457,0.07744050660513095,0.1347136181597069
FSOL,avazu-site_binary_sparse,4.0,-1.0,2,0.8018352357574967,0.08191274065947983,0.13980971581541438
FSOL,avazu-site_binary_sparse,4.0,-1.0,3,0.7902756556934206,0.07168459758773274,0.12501268324313472
FSOL,avazu-site_binary_sparse,4.0,-1.0,4,0.7168409345782092,0.0743797213224272,0.13091696371640765
FSOL,avazu-site_binary_sparse,4.0,-2.0,0,0.4341316843721729,0.07889809041811176,0.13547657405673355
FSOL,avazu-site_binary_sparse,4.0,-2.0,1,0.7466406119654718,0.07915357607306127,0.13464774616050815
FSOL,avazu-site_binary_sparse,4.0,-2.0,2,0.7684304558708176,0.07917382111778455,0.12996457155551483
FSOL,avazu-site_binary_sparse,4.0,-2.0,3,0.6836040289301121,0.07773253592961411,0.1358159125235326
FSOL,avazu-site_binary_sparse,4.0,-2.0,4,0.7566428713643324,0.0707776390032225,0.12642163799576933
FSOL,avazu-site_binary_sparse,4.0,-3.0,0,0.4329702423879484,0.08820855927018514,0.14817684113259894
FSOL,avazu-site_binary_sparse,4.0,-3.0,1,0.7996353219269176,0.08004318139707381,0.1316853872029131
FSOL,avazu-site_binary_sparse,4.0,-3.0,2,0.7820078817019531,0.08086550658555215,0.13765167105056905
FSOL,avazu-site_binary_sparse,4.0,-3.0,3,0.6899051839590681,0.07015976941123385,0.11924403624690334
FSOL,avazu-site_binary_sparse,4.0,-3.0,4,0.7018416745926276,0.07544744829004649,0.13706656277871898
FSOL,avazu-site_binary_sparse,4.0,-inf,0,0.4662692137614552,0.08376706551455274,0.13763224191860512
FSOL,avazu-site_binary_sparse,4.0,-inf,1,0.8008676040010586,0.08538446783585943,0.13849489166814144
FSOL,avazu-site_binary_sparse,4.0,-inf,2,0.790732567821644,0.07828990290553715,0.13213292321077882
FSOL,avazu-site_binary_sparse,4.0,-inf,3,0.7084931590280017,0.07861405166771251,0.13103036146223984
FSOL,avazu-site_binary_sparse,4.0,-inf,4,0.7301180964945252,0.07093127023034464,0.12403114835126959
FSOL,avazu-site_binary_sparse,4.0,0.0,0,0.5159676014332666,0.08538984130369819,0.14628111147297856
FSOL,avazu-site_binary_sparse,4.0,0.0,1,0.7810367660066667,0.08608380819439003,0.1493972571244279
FSOL,avazu-site_binary_sparse,4.0,0.0,2,0.7938958552611799,0.07478758235122124,0.1281638650882315
FSOL,avazu-site_binary_sparse,4.0,0.0,3,0.7479797348309625,0.07555731948218385,0.13214115286905495
FSOL,avazu-site_binary_sparse,4.0,0.0,4,0.6718474127689456,0.08073836836902713,0.14454698732703028
FSOL,avazu-site_binary_sparse,4.0,1.0,0,0.5275479560956607,0.08934406654277721,0.1586823692040728
FSOL,avazu-site_binary_sparse,4.0,1.0,1,0.7786617519902646,0.081154057720261,0.1450254773315435
FSOL,avazu-site_binary_sparse,4.0,1.0,2,0.726719449630567,0.08481744113803236,0.14831293187451977
FSOL,avazu-site_binary_sparse,4.0,1.0,3,0.6686938029373217,0.0671664744246585,0.12921665008517433
FSOL,avazu-site_binary_sparse,4.0,1.0,4,0.7336669398332794,0.08325329759954228,0.1534239768632692
FSOL,avazu-site_binary_sparse,4.0,2.0,0,0.5575778315164592,0.08815005413794398,0.16503794581831152
FSOL,avazu-site_binary_sparse,4.0,2.0,1,0.7525786631455658,0.0837925102773226,0.16356314881484052
FSOL,avazu-site_binary_sparse,4.0,2.0,2,0.7757940832137503,0.085943889786347,0.16022484616929858
FSOL,avazu-site_binary_sparse,4.0,2.0,3,0.7930264189663566,0.08201131492119305,0.15845061891839834
FSOL,avazu-site_binary_sparse,4.0,2.0,4,0.7083083812342666,0.08652326996664357,0.1644591160120015
FSOL,avazu-site_binary_sparse,4.0,3.0,0,0.3495678431928157,0.10665260179984672,0.20636489398824612
FSOL,avazu-site_binary_sparse,4.0,3.0,1,0.7818929117199573,0.09989013021319186,0.19536310590937256
FSOL,avazu-site_binary_sparse,4.0,3.0,2,0.7843272817315537,0.09066295905562258,0.1829832184056011
FSOL,avazu-site_binary_sparse,4.0,3.0,3,0.8037743703135377,0.0816631605811077,0.17121956920292095
FSOL,avazu-site_binary_sparse,4.0,3.0,4,0.7607300477725437,0.09276892279634823,0.19063696024342205
FSOL,avazu-site_binary_sparse,5.0,-1.0,0,0.4571784559931425,0.08772702832949099,0.14431863474854564
FSOL,avazu-site_binary_sparse,5.0,-1.0,1,0.801907495229907,0.08064077783775508,0.13468159829041512
FSOL,avazu-site_binary_sparse,5.0,-1.0,2,0.7919906568502173,0.08020126368504948,0.13337559733944962
FSOL,avazu-site_binary_sparse,5.0,-1.0,3,0.7603859120351893,0.07264401072348456,0.12973142904287255
FSOL,avazu-site_binary_sparse,5.0,-1.0,4,0.7374561749525701,0.07789335605438925,0.13936002038619918
FSOL,avazu-site_binary_sparse,5.0,-2.0,0,0.4876731146632663,0.09012601279057307,0.1493743522902431
FSOL,avazu-site_binary_sparse,5.0,-2.0,1,0.7484921319112153,0.08783274805140917,0.14852960581608804
FSOL,avazu-site_binary_sparse,5.0,-2.0,2,0.8016641356496107,0.07861808687887957,0.13554975425818297
FSOL,avazu-site_binary_sparse,5.0,-2.0,3,0.7953597547513507,0.0736876548200877,0.12715597507267218
FSOL,avazu-site_binary_sparse,5.0,-2.0,4,0.7163619575039462,0.07449962273234914,0.12950277291601844
FSOL,avazu-site_binary_sparse,5.0,-3.0,0,0.4383262177108225,0.08204047422455753,0.13791669548227295
FSOL,avazu-site_binary_sparse,5.0,-3.0,1,0.8017462017647053,0.08225386899234238,0.1356575488255242
FSOL,avazu-site_binary_sparse,5.0,-3.0,2,0.7772454663310214,0.08145010309233117,0.13628002889424864
FSOL,avazu-site_binary_sparse,5.0,-3.0,3,0.7147718620066017,0.07367272703003505,0.12470312614624156
FSOL,avazu-site_binary_sparse,5.0,-3.0,4,0.7263849915011247,0.07711171961780375,0.131309509325025
FSOL,avazu-site_binary_sparse,5.0,-inf,0,0.5222908214082623,0.08770476855372111,0.14240450756195747
FSOL,avazu-site_binary_sparse,5.0,-inf,1,0.8015638756316413,0.08017022826720065,0.13156241561816748
FSOL,avazu-site_binary_sparse,5.0,-inf,2,0.7956228566517877,0.07828954582416273,0.1298169389008006
FSOL,avazu-site_binary_sparse,5.0,-inf,3,0.7245049548707336,0.07403346928705218,0.13064056953115014
FSOL,avazu-site_binary_sparse,5.0,-inf,4,0.7600319696551507,0.0668800434206863,0.12162492175070454
FSOL,avazu-site_binary_sparse,5.0,0.0,0,0.5529829032797929,0.08507363073515468,0.14857455784150114
FSOL,avazu-site_binary_sparse,5.0,0.0,1,0.7890330508375066,0.08417552891854556,0.15131784887083144
FSOL,avazu-site_binary_sparse,5.0,0.0,2,0.7905234024559704,0.0777943927720015,0.13829044740615107
FSOL,avazu-site_binary_sparse,5.0,0.0,3,0.7965484230725012,0.082970802156121,0.1478623482385831
FSOL,avazu-site_binary_sparse,5.0,0.0,4,0.7749553571947014,0.08350169784017089,0.1464699377921348
FSOL,avazu-site_binary_sparse,5.0,1.0,0,0.5218181670378352,0.09162821899963966,0.15980696544707335
FSOL,avazu-site_binary_sparse,5.0,1.0,1,0.8022050494145112,0.09402601915147635,0.1673793474797583
FSOL,avazu-site_binary_sparse,5.0,1.0,2,0.8037239177176226,0.08054399984227606,0.14080457767761365
FSOL,avazu-site_binary_sparse,5.0,1.0,3,0.7979395469511729,0.07549724868545477,0.14394371404435657
FSOL,avazu-site_binary_sparse,5.0,1.0,4,0.6777350113531244,0.08203572740578557,0.15497837099204748
FSOL,avazu-site_binary_sparse,5.0,2.0,0,0.5532195530519369,0.09003725283697604,0.16474687877912814
FSOL,avazu-site_binary_sparse,5.0,2.0,1,0.7442085645797744,0.09407868641845621,0.17741038478022217
FSOL,avazu-site_binary_sparse,5.0,2.0,2,0.7815681311984273,0.0829070238454432,0.15760808237532553
FSOL,avazu-site_binary_sparse,5.0,2.0,3,0.8013034834614197,0.07747024337104011,0.15060103348684595
FSOL,avazu-site_binary_sparse,5.0,2.0,4,0.7128395662934852,0.08791719172799879,0.1691762856459782
FSOL,avazu-site_binary_sparse,5.0,3.0,0,0.3420404707240102,0.10828884383667502,0.208949852541672
FSOL,avazu-site_binary_sparse,5.0,3.0,1,0.795675889943146,0.09666440144207782,0.18811288003613022
FSOL,avazu-site_binary_sparse,5.0,3.0,2,0.7784589093284269,0.09541185643720536,0.18897100615323953
FSOL,avazu-site_binary_sparse,5.0,3.0,3,0.8032797800318432,0.08926564470181717,0.17887636083325834
FSOL,avazu-site_binary_sparse,5.0,3.0,4,0.7704462370815225,0.08549250315703054,0.17629600789640842
FSOL,avazu-site_binary_sparse,6.0,-1.0,0,0.4306442615849676,0.08427430567542113,0.1406668155486803
FSOL,avazu-site_binary_sparse,6.0,-1.0,1,0.8010365105178179,0.09043003340586327,0.1529393074393563
FSOL,avazu-site_binary_sparse,6.0,-1.0,2,0.7880800000103227,0.07354831515216147,0.12698542011506167
FSOL,avazu-site_binary_sparse,6.0,-1.0,3,0.8021504677058869,0.07882198992547855,0.1349143918896611
FSOL,avazu-site_binary_sparse,6.0,-1.0,4,0.7477980538717593,0.07777250029818214,0.1391483645965543
FSOL,avazu-site_binary_sparse,6.0,-2.0,0,0.4540256203701517,0.09406628949853868,0.14852108561723573
FSOL,avazu-site_binary_sparse,6.0,-2.0,1,0.8015405203378801,0.0878563320305587,0.14649504399498917
FSOL,avazu-site_binary_sparse,6.0,-2.0,2,0.7960036382644359,0.07960846324966213,0.13021134384303087
FSOL,avazu-site_binary_sparse,6.0,-2.0,3,0.7415988363128108,0.0756986259722066,0.13116465592703178
FSOL,avazu-site_binary_sparse,6.0,-2.0,4,0.7359540811698395,0.08432615785146391,0.15157762584360654
FSOL,avazu-site_binary_sparse,6.0,-3.0,0,0.4122966782965707,0.08280369701588398,0.13680480079224325
FSOL,avazu-site_binary_sparse,6.0,-3.0,1,0.7625778257098945,0.08447846104249042,0.14692901041010434
FSOL,avazu-site_binary_sparse,6.0,-3.0,2,0.7922035642242836,0.07990109303298606,0.13477654598732758
FSOL,avazu-site_binary_sparse,6.0,-3.0,3,0.7965308743434872,0.06697667194024112,0.11888365068391027
FSOL,avazu-site_binary_sparse,6.0,-3.0,4,0.7683318733048863,0.07976425996132694,0.14192618552258693
FSOL,avazu-site_binary_sparse,6.0,-inf,0,0.4113878863962382,0.08747393684447245,0.1399808738679326
FSOL,avazu-site_binary_sparse,6.0,-inf,1,0.8014926484374083,0.08354936596790853,0.13594814991037893
FSOL,avazu-site_binary_sparse,6.0,-inf,2,0.7942553461364215,0.07861390346936033,0.13007255688046976
FSOL,avazu-site_binary_sparse,6.0,-inf,3,0.8001887520647176,0.07344564180068106,0.12651385691572745
FSOL,avazu-site_binary_sparse,6.0,-inf,4,0.69719771314254,0.09350742456944379,0.15909392939329278
FSOL,avazu-site_binary_sparse,6.0,0.0,0,0.52125905937006,0.09449751923559994,0.15814562809159838
FSOL,avazu-site_binary_sparse,6.0,0.0,1,0.7799311960787881,0.088680997730944,0.1525206354856922
FSOL,avazu-site_binary_sparse,6.0,0.0,2,0.7917688460768719,0.0765092830955944,0.13781413433360964
FSOL,avazu-site_binary_sparse,6.0,0.0,3,0.7880819355319052,0.07338663649900129,0.13120372443254386
FSOL,avazu-site_binary_sparse,6.0,0.0,4,0.7426840187466879,0.07982722318106769,0.14179997507878364
FSOL,avazu-site_binary_sparse,6.0,1.0,0,0.4936116819824489,0.09153531013096754,0.1605224841192348
FSOL,avazu-site_binary_sparse,6.0,1.0,1,0.8037197886049134,0.08839404675516711,0.1548526459160108
FSOL,avazu-site_binary_sparse,6.0,1.0,2,0.8022278885691837,0.087296038775966,0.1513488962582292
FSOL,avazu-site_binary_sparse,6.0,1.0,3,0.8037932093902733,0.07812373039286138,0.14366106942854634
FSOL,avazu-site_binary_sparse,6.0,1.0,4,0.7073496528771077,0.09082788210288083,0.15967879296062176
FSOL,avazu-site_binary_sparse,6.0,2.0,0,0.5341904080969836,0.08348855737334845,0.16211056549905545
FSOL,avazu-site_binary_sparse,6.0,2.0,1,0.7697993857686776,0.08586685922129672,0.16692106585043112
FSOL,avazu-site_binary_sparse,6.0,2.0,2,0.7555000103872992,0.0758913183244916,0.1435412930261157
FSOL,avazu-site_binary_sparse,6.0,2.0,3,0.8015427139290069,0.07728744964662355,0.1546502392461671
FSOL,avazu-site_binary_sparse,6.0,2.0,4,0.7382902557198211,0.08908851828679965,0.1706745741809995
FSOL,avazu-site_binary_sparse,6.0,3.0,0,0.3486434380850517,0.1136080940747911,0.21348348048317528
FSOL,avazu-site_binary_sparse,6.0,3.0,1,0.762686989127143,0.09943076003643729,0.1903354793114954
FSOL,avazu-site_binary_sparse,6.0,3.0,2,0.7738013992272623,0.10138336467287719,0.19781878711340506
FSOL,avazu-site_binary_sparse,6.0,3.0,3,0.8026900911230658,0.08248435703472261,0.1723666472858499
FSOL,avazu-site_binary_sparse,6.0,3.0,4,0.7872041119768914,0.09630665189747441,0.19122910564986337
FSOL,avazu-site_binary_sparse,7.0,-1.0,0,0.493487808601174,0.08051006497476965,0.13370992323955572
FSOL,avazu-site_binary_sparse,7.0,-1.0,1,0.80103663955259,0.08623296919707851,0.14222354280984514
FSOL,avazu-site_binary_sparse,7.0,-1.0,2,0.7691636314462384,0.08419527507140223,0.1444335429293829
FSOL,avazu-site_binary_sparse,7.0,-1.0,3,0.7409226941066852,0.06995393659212645,0.1279820924913168
FSOL,avazu-site_binary_sparse,7.0,-1.0,4,0.7439058490042838,0.07996585124138904,0.13895270283397143
FSOL,avazu-site_binary_sparse,7.0,-2.0,0,0.4668614833656759,0.08265766095431139,0.13490832874841396
FSOL,avazu-site_binary_sparse,7.0,-2.0,1,0.802074595259856,0.0862756528776519,0.14764730009692334
FSOL,avazu-site_binary_sparse,7.0,-2.0,2,0.7867412642491486,0.0832356971288622,0.13707833035482653
FSOL,avazu-site_binary_sparse,7.0,-2.0,3,0.7876104424744276,0.07294877105296366,0.12294639829823424
FSOL,avazu-site_binary_sparse,7.0,-2.0,4,0.7195880848775247,0.0762165804906663,0.13206284490285577
FSOL,avazu-site_binary_sparse,7.0,-3.0,0,0.4619257742957314,0.08402120460861258,0.1366421712537935
FSOL,avazu-site_binary_sparse,7.0,-3.0,1,0.7534313249200081,0.09030752830420212,0.15051974832864307
FSOL,avazu-site_binary_sparse,7.0,-3.0,2,0.7972332106083615,0.07487046611239688,0.1241156109255371
FSOL,avazu-site_binary_sparse,7.0,-3.0,3,0.7336011320994771,0.0760733646692872,0.13350263213396604
FSOL,avazu-site_binary_sparse,7.0,-3.0,4,0.7189642017541245,0.08770590495401655,0.14669997728243228
FSOL,avazu-site_binary_sparse,7.0,-inf,0,0.4519308698788841,0.07963479081468505,0.136613050803256
FSOL,avazu-site_binary_sparse,7.0,-inf,1,0.7666526147799783,0.07638271084346611,0.13111854953769536
FSOL,avazu-site_binary_sparse,7.0,-inf,2,0.7760622174703017,0.08369293184401602,0.13586486906101472
FSOL,avazu-site_binary_sparse,7.0,-inf,3,0.6976655932263971,0.0786553862322522,0.1341820712040811
FSOL,avazu-site_binary_sparse,7.0,-inf,4,0.758861624271647,0.08078984110618549,0.13834897909698632
FSOL,avazu-site_binary_sparse,7.0,0.0,0,0.5172526587292217,0.09139448017530138,0.1543230028318294
FSOL,avazu-site_binary_sparse,7.0,0.0,1,0.8003041091510299,0.09176158282452845,0.1556184722989376
FSOL,avazu-site_binary_sparse,7.0,0.0,2,0.8008722492528564,0.07308458206702154,0.1279082557519524
FSOL,avazu-site_binary_sparse,7.0,0.0,3,0.7614802559378899,0.07248143202084925,0.12160037164181607
FSOL,avazu-site_binary_sparse,7.0,0.0,4,0.762458339510873,0.08076475661872017,0.14162551737368556
FSOL,avazu-site_binary_sparse,7.0,1.0,0,0.597015632175543,0.0905714970372422,0.1625817829568961
FSOL,avazu-site_binary_sparse,7.0,1.0,1,0.8028069966266439,0.09396758939598324,0.16173909746220028
FSOL,avazu-site_binary_sparse,7.0,1.0,2,0.8019659479816962,0.08093253759454597,0.13963611495376976
FSOL,avazu-site_binary_sparse,7.0,1.0,3,0.7082678643158079,0.0758663092137743,0.13618270078445674
FSOL,avazu-site_binary_sparse,7.0,1.0,4,0.7324999493538519,0.08509362729212369,0.15418407571934112
FSOL,avazu-site_binary_sparse,7.0,2.0,0,0.6040908668026951,0.09341111799803331,0.16851808373283717
FSOL,avazu-site_binary_sparse,7.0,2.0,1,0.7595224113398854,0.0909513984027813,0.1700383582285608
FSOL,avazu-site_binary_sparse,7.0,2.0,2,0.7533437103097106,0.0796698608049149,0.15142773868207365
FSOL,avazu-site_binary_sparse,7.0,2.0,3,0.8010121229458793,0.07864962885402703,0.14986322953215503
FSOL,avazu-site_binary_sparse,7.0,2.0,4,0.7029138245145163,0.09488898901561355,0.17775011456500014
FSOL,avazu-site_binary_sparse,7.0,3.0,0,0.3129673881387882,0.10833602329312202,0.2156387192782242
FSOL,avazu-site_binary_sparse,7.0,3.0,1,0.7848907765815825,0.1043209907370549,0.19872653504587778
FSOL,avazu-site_binary_sparse,7.0,3.0,2,0.7956167920174961,0.10100731263177892,0.198153025680529
FSOL,avazu-site_binary_sparse,7.0,3.0,3,0.8032304887488776,0.0906099921980083,0.1850083230026259
FSOL,avazu-site_binary_sparse,7.0,3.0,4,0.7711985098032232,0.08974706577131918,0.1837251336216335
FSOL,avazu-site_binary_sparse,8.0,-1.0,0,0.4897332838355947,0.09017661550119838,0.14470576739199073
FSOL,avazu-site_binary_sparse,8.0,-1.0,1,0.7372232671888188,0.08473373334291562,0.14776938842186446
